annotator,model,blinded_id,benchmark,pair_id,group,common_blueprint_cell,discovery_advantaged_family,validation_advantaged_family,quantitative_symbolic,formal_rule_reasoning,factual_domain_knowledge,contextual_reading,commonsense_narrative,spatial_temporal,linguistic_wordplay,negation_exception,code_structured_representation,distractor_discrimination,reasoning_steps,context_burden,ambiguity_degree
annotator_b,gpt-5.4,record_0392,BBH,pair_0227,matched_control,cell_0127,gemma,phi,0,0,0,1,0,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0393,HellaSwag,pair_0235,stable_high_dif,cell_0025,mistral,phi,0,0,0,1,1,1,0,1,1,1,1,2,0
annotator_b,gpt-5.4,record_0394,MMLU-Pro,pair_0236,stable_high_dif,cell_0039,phi,gemma,0,1,1,1,0,1,0,0,0,1,3,3,1
annotator_b,gpt-5.4,record_0395,HellaSwag,pair_0021,matched_control,cell_0019,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0396,MMLU,pair_0237,matched_control,cell_0057,phi,gemma,0,0,1,0,0,1,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0397,MMLU-Pro,pair_0222,matched_control,cell_0124,mistral,mistral,1,0,0,0,0,1,0,0,0,0,2,0,0
annotator_b,gpt-5.4,record_0398,BBH,pair_0199,matched_control,cell_0112,qwen,gemma,0,1,1,0,0,1,0,0,1,0,2,1,0
annotator_b,gpt-5.4,record_0399,HellaSwag,pair_0235,matched_control,cell_0025,mistral,mistral,0,0,0,1,1,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0400,HellaSwag,pair_0200,matched_control,cell_0007,mistral,phi,0,0,0,1,1,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0401,BBH,pair_0109,stable_high_dif,cell_0016,phi,phi,0,0,1,0,1,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0402,WinoGrande,pair_0168,matched_control,cell_0035,gemma,phi,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0403,BBH,pair_0214,stable_high_dif,cell_0033,phi,gemma,0,1,0,1,0,1,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0404,MMLU-Pro,pair_0238,matched_control,cell_0042,gemma,mistral,0,1,1,1,0,0,0,1,0,1,3,3,0
annotator_b,gpt-5.4,record_0405,MMLU-Pro,pair_0164,stable_high_dif,cell_0097,qwen,mistral,1,1,1,0,0,1,0,0,0,1,3,1,0
annotator_b,gpt-5.4,record_0406,BBH,pair_0009,stable_high_dif,cell_0008,qwen,qwen,0,1,0,1,0,0,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0407,MMLU-Pro,pair_0239,stable_high_dif,cell_0131,qwen,phi,1,1,0,0,0,1,0,1,0,0,2,0,0
annotator_b,gpt-5.4,record_0408,MMLU,pair_0034,matched_control,cell_0026,phi,phi,0,0,1,0,0,0,0,1,0,1,1,0,0
annotator_b,gpt-5.4,record_0409,BBH,pair_0144,matched_control,cell_0090,phi,phi,0,1,0,1,0,1,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0410,MMLU,pair_0159,matched_control,cell_0096,qwen,llama,0,1,1,0,0,0,0,1,0,1,2,1,0
annotator_b,gpt-5.4,record_0411,HellaSwag,pair_0240,matched_control,cell_0007,llama,llama,0,0,0,1,1,0,0,0,0,0,1,1,1
annotator_b,gpt-5.4,record_0412,WinoGrande,pair_0148,matched_control,cell_0027,llama,phi,0,0,0,1,1,0,1,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0413,WinoGrande,pair_0241,stable_high_dif,cell_0020,llama,llama,0,0,0,1,1,0,0,1,0,0,1,1,0
annotator_b,gpt-5.4,record_0414,HellaSwag,pair_0242,stable_high_dif,cell_0025,mistral,gemma,0,0,0,1,1,1,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0415,MMLU,pair_0006,matched_control,cell_0005,qwen,llama,0,0,1,1,0,0,0,0,0,0,1,2,0
annotator_b,gpt-5.4,record_0416,HellaSwag,pair_0243,matched_control,cell_0004,mistral,mistral,0,0,0,1,1,1,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0417,MMLU,pair_0205,matched_control,cell_0115,phi,qwen,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0418,WinoGrande,pair_0047,stable_high_dif,cell_0035,mistral,mistral,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0419,HellaSwag,pair_0026,stable_high_dif,cell_0019,llama,llama,0,0,0,1,1,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0420,HellaSwag,pair_0243,stable_high_dif,cell_0004,phi,mistral,0,0,1,1,0,0,0,0,0,1,2,2,0
annotator_b,gpt-5.4,record_0421,BBH,pair_0220,stable_high_dif,cell_0123,qwen,qwen,0,0,1,1,1,0,0,0,0,0,2,2,1
annotator_b,gpt-5.4,record_0422,MMLU-Pro,pair_0112,matched_control,cell_0075,mistral,gemma,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0423,WinoGrande,pair_0126,stable_high_dif,cell_0035,qwen,phi,0,0,0,1,1,1,0,0,0,1,2,1,1
annotator_b,gpt-5.4,record_0424,WinoGrande,pair_0116,matched_control,cell_0027,phi,qwen,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0425,MMLU-Pro,pair_0065,stable_high_dif,cell_0047,phi,phi,0,0,1,1,0,0,0,0,0,1,1,2,0
annotator_b,gpt-5.4,record_0426,HellaSwag,pair_0191,matched_control,cell_0019,qwen,qwen,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0427,HellaSwag,pair_0106,stable_high_dif,cell_0025,phi,mistral,0,0,1,1,0,0,0,0,0,1,2,2,0
annotator_b,gpt-5.4,record_0428,MMLU,pair_0151,matched_control,cell_0094,phi,mistral,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0429,WinoGrande,pair_0211,matched_control,cell_0020,phi,llama,0,0,0,1,1,0,0,1,0,1,1,1,1
annotator_b,gpt-5.4,record_0430,WinoGrande,pair_0244,matched_control,cell_0035,mistral,qwen,0,0,0,1,1,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0431,MMLU-Pro,pair_0215,stable_high_dif,cell_0120,llama,llama,0,0,1,0,0,0,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0432,MMLU,pair_0142,matched_control,cell_0088,qwen,phi,0,0,1,0,0,1,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0433,HellaSwag,pair_0213,stable_high_dif,cell_0025,mistral,phi,0,0,0,1,1,1,0,0,1,1,1,2,1
annotator_b,gpt-5.4,record_0434,WinoGrande,pair_0176,stable_high_dif,cell_0027,llama,llama,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0435,HellaSwag,pair_0103,stable_high_dif,cell_0019,qwen,llama,0,0,0,1,1,1,0,0,0,0,1,2,1
annotator_b,gpt-5.4,record_0436,HellaSwag,pair_0160,matched_control,cell_0019,llama,qwen,0,0,0,1,1,0,0,0,1,1,1,2,1
annotator_b,gpt-5.4,record_0437,WinoGrande,pair_0245,matched_control,cell_0020,qwen,gemma,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0438,HellaSwag,pair_0190,matched_control,cell_0025,gemma,llama,0,0,0,1,1,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0439,WinoGrande,pair_0174,stable_high_dif,cell_0027,mistral,mistral,0,0,0,1,1,0,0,1,0,1,1,1,1
annotator_b,gpt-5.4,record_0440,WinoGrande,pair_0206,matched_control,cell_0020,mistral,gemma,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0441,HellaSwag,pair_0233,stable_high_dif,cell_0019,qwen,phi,0,0,0,1,1,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0442,MMLU-Pro,pair_0201,matched_control,cell_0113,qwen,qwen,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0443,WinoGrande,pair_0246,matched_control,cell_0027,mistral,mistral,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0444,WinoGrande,pair_0217,matched_control,cell_0020,qwen,qwen,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0445,WinoGrande,pair_0154,stable_high_dif,cell_0020,phi,phi,0,0,0,1,1,1,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0446,MMLU,pair_0172,stable_high_dif,cell_0100,mistral,mistral,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0447,HellaSwag,pair_0033,matched_control,cell_0025,phi,llama,0,0,0,1,1,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0448,BBH,pair_0068,stable_high_dif,cell_0048,gemma,llama,0,1,0,1,0,1,1,0,1,0,2,2,0
annotator_b,gpt-5.4,record_0449,HellaSwag,pair_0247,matched_control,cell_0007,mistral,llama,0,1,0,1,1,1,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0450,BBH,pair_0248,stable_high_dif,cell_0067,qwen,qwen,0,1,0,1,0,0,0,1,0,0,2,2,0
annotator_b,gpt-5.4,record_0451,BBH,pair_0096,matched_control,cell_0067,gemma,gemma,0,1,0,1,0,0,0,1,0,0,3,3,0
annotator_b,gpt-5.4,record_0452,MMLU-Pro,pair_0185,matched_control,cell_0105,phi,gemma,0,0,1,0,0,1,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0453,BBH,pair_0248,matched_control,cell_0067,phi,phi,0,1,0,1,0,0,0,1,0,0,2,2,0
annotator_b,gpt-5.4,record_0454,MMLU-Pro,pair_0055,stable_high_dif,cell_0041,gemma,mistral,1,1,1,1,0,0,0,0,1,1,3,3,1
annotator_b,gpt-5.4,record_0455,HellaSwag,pair_0242,matched_control,cell_0025,mistral,gemma,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0456,WinoGrande,pair_0241,matched_control,cell_0020,mistral,mistral,0,0,0,1,1,1,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0457,WinoGrande,pair_0246,stable_high_dif,cell_0027,mistral,mistral,0,0,0,1,1,1,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0458,MMLU-Pro,pair_0223,stable_high_dif,cell_0125,mistral,mistral,0,0,1,0,0,0,0,1,0,1,1,0,0
annotator_b,gpt-5.4,record_0459,MMLU-Pro,pair_0105,matched_control,cell_0072,phi,phi,0,0,1,0,0,1,0,0,0,1,1,0,0
annotator_b,gpt-5.4,record_0460,MMLU,pair_0061,stable_high_dif,cell_0045,phi,phi,0,0,1,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0461,BBH,pair_0234,stable_high_dif,cell_0130,phi,phi,0,1,0,1,0,0,0,1,0,0,2,2,0
annotator_b,gpt-5.4,record_0462,MMLU-Pro,pair_0202,stable_high_dif,cell_0114,phi,qwen,0,0,1,0,0,0,0,0,0,1,0,0,0
annotator_b,gpt-5.4,record_0463,HellaSwag,pair_0240,stable_high_dif,cell_0007,phi,gemma,0,0,1,1,0,0,0,0,1,1,2,2,0
annotator_b,gpt-5.4,record_0464,BBH,pair_0225,matched_control,cell_0126,llama,llama,0,1,0,1,0,0,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0465,BBH,pair_0208,stable_high_dif,cell_0081,mistral,phi,0,1,0,1,0,1,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0466,MMLU-Pro,pair_0236,matched_control,cell_0039,qwen,qwen,0,1,1,1,0,0,0,0,0,1,3,3,1
annotator_b,gpt-5.4,record_0467,BBH,pair_0131,stable_high_dif,cell_0083,qwen,phi,0,1,0,1,0,0,0,0,0,0,2,1,0
annotator_b,gpt-5.4,record_0468,BBH,pair_0170,stable_high_dif,cell_0099,phi,phi,0,0,0,1,1,1,0,0,0,1,2,3,1
annotator_b,gpt-5.4,record_0469,WinoGrande,pair_0244,stable_high_dif,cell_0035,mistral,mistral,0,0,0,1,1,0,0,0,0,0,1,1,0
annotator_b,gpt-5.4,record_0470,HellaSwag,pair_0140,matched_control,cell_0025,qwen,qwen,0,0,0,1,1,0,0,0,1,1,1,1,1
annotator_b,gpt-5.4,record_0471,MMLU-Pro,pair_0239,matched_control,cell_0131,qwen,llama,1,0,0,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0472,MMLU,pair_0040,matched_control,cell_0030,mistral,mistral,0,1,1,1,0,1,0,0,0,1,2,2,0
annotator_b,gpt-5.4,record_0473,WinoGrande,pair_0007,matched_control,cell_0006,gemma,gemma,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0474,HellaSwag,pair_0054,stable_high_dif,cell_0019,gemma,mistral,0,0,0,1,1,0,0,0,1,1,2,2,1
annotator_b,gpt-5.4,record_0475,WinoGrande,pair_0056,stable_high_dif,cell_0020,qwen,qwen,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0476,HellaSwag,pair_0090,matched_control,cell_0025,phi,gemma,0,0,0,1,1,0,0,0,1,0,1,2,0
annotator_b,gpt-5.4,record_0477,MMLU,pair_0228,stable_high_dif,cell_0128,phi,phi,1,0,0,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0478,MMLU-Pro,pair_0212,matched_control,cell_0119,qwen,qwen,0,1,1,1,0,0,0,0,0,1,2,1,0
annotator_b,gpt-5.4,record_0479,WinoGrande,pair_0226,matched_control,cell_0020,qwen,qwen,0,0,0,1,1,0,0,1,0,0,1,1,0
annotator_b,gpt-5.4,record_0480,HellaSwag,pair_0182,matched_control,cell_0025,gemma,gemma,0,0,1,1,0,0,0,0,0,0,1,2,0
annotator_b,gpt-5.4,record_0481,HellaSwag,pair_0004,stable_high_dif,cell_0004,mistral,mistral,0,0,0,1,1,1,0,0,1,0,2,2,1
annotator_b,gpt-5.4,record_0482,MMLU,pair_0113,stable_high_dif,cell_0023,mistral,mistral,0,1,1,1,0,1,0,0,0,1,2,3,0
annotator_b,gpt-5.4,record_0483,MMLU-Pro,pair_0195,matched_control,cell_0110,phi,phi,0,0,1,0,0,0,0,1,0,1,1,0,0
annotator_b,gpt-5.4,record_0484,MMLU-Pro,pair_0249,stable_high_dif,cell_0132,phi,phi,1,1,1,1,0,1,0,0,0,1,3,1,0
annotator_b,gpt-5.4,record_0485,MMLU-Pro,pair_0108,matched_control,cell_0074,qwen,qwen,0,1,1,0,0,0,0,1,0,1,1,1,0
annotator_b,gpt-5.4,record_0486,WinoGrande,pair_0245,stable_high_dif,cell_0020,phi,phi,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0487,MMLU,pair_0134,matched_control,cell_0084,phi,qwen,0,0,1,1,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0488,WinoGrande,pair_0231,stable_high_dif,cell_0035,mistral,mistral,0,0,0,1,1,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0489,MMLU-Pro,pair_0219,matched_control,cell_0122,gemma,gemma,0,0,1,0,0,0,0,1,0,1,1,1,0
annotator_b,gpt-5.4,record_0490,HellaSwag,pair_0247,stable_high_dif,cell_0007,phi,mistral,0,0,0,1,1,0,0,0,1,1,1,1,0
annotator_b,gpt-5.4,record_0491,MMLU,pair_0237,stable_high_dif,cell_0057,phi,mistral,0,0,1,0,0,0,0,0,0,0,1,0,0
annotator_b,gpt-5.4,record_0492,HellaSwag,pair_0221,matched_control,cell_0004,mistral,mistral,0,1,0,1,1,1,0,0,1,0,2,2,0
annotator_b,gpt-5.4,record_0493,MMLU,pair_0177,matched_control,cell_0102,gemma,mistral,0,0,1,0,0,0,0,0,0,0,0,0,0
annotator_b,gpt-5.4,record_0494,MMLU-Pro,pair_0249,matched_control,cell_0132,gemma,gemma,1,1,1,1,0,0,0,0,0,0,3,2,0
annotator_b,gpt-5.4,record_0495,MMLU-Pro,pair_0198,stable_high_dif,cell_0111,mistral,mistral,0,1,0,0,0,1,0,0,1,0,3,2,0
annotator_b,gpt-5.4,record_0496,MMLU,pair_0091,matched_control,cell_0065,phi,phi,0,0,1,0,0,0,0,0,0,1,1,1,0
annotator_b,gpt-5.4,record_0497,WinoGrande,pair_0163,matched_control,cell_0035,gemma,llama,0,0,0,1,1,0,0,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0498,WinoGrande,pair_0232,matched_control,cell_0027,mistral,qwen,0,0,0,1,1,0,1,0,0,1,1,1,1
annotator_b,gpt-5.4,record_0499,MMLU-Pro,pair_0238,stable_high_dif,cell_0042,gemma,gemma,0,1,1,1,0,0,0,0,0,1,3,2,1
